         1252021 function calls (1208984 primitive calls) in 1.722 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       12    0.000    0.000    0.000    0.000 <frozen ntpath>:154(splitdrive)
       24    0.000    0.000    0.000    0.000 {method 'take' of 'numpy.ndarray' objects}
      194    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\flags.py:55(allows_duplicate_labels)
       52    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\io\formats\format.py:498(is_truncated_vertically)
        2    0.000    0.000    0.001    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\reshape\concat.py:620(get_result)
        2    0.000    0.000    0.001    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\range.py:895(delete)
       20    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\managers.py:949(from_blocks)
       68    0.000    0.000    0.001    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\series.py:867(array)
       38    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
        8    0.000    0.000    0.120    0.015 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\io\formats\string.py:28(to_string)
      115    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\blocks.py:718(dtype)
       14    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:6393(_should_compare)
        1    0.000    0.000    0.000    0.000 {method '_accept' of '_socket.socket' objects}
       22    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\frame.py:659(_constructor_from_mgr)
        2    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:674(_with_infer)
        7    0.000    0.000    0.000    0.000 {method 'set_result' of '_asyncio.Future' objects}
       32    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\dtypes\common.py:521(is_string_dtype)
      132    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\dtypes\common.py:126(_classes_and_not_datetimelike)
       32    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\io\formats\format.py:518(show_col_idx_names)
       14    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:5166(_get_engine_target)
        6    0.000    0.000    0.000    0.000 <frozen ntpath>:107(join)
       92    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
       10    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\managers.py:1771(_consolidate_check)
       46    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\io\formats\format.py:1287(_value_formatter)
      118    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\managers.py:197(blklocs)
        2    0.000    0.000    0.128    0.064 C:\Program Files\Python311\Lib\reprlib.py:108(repr_dict)
        6    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\asyncio\events.py:147(cancel)
        6    0.000    0.000    0.008    0.001 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\construction.py:1070(<listcomp>)
        8    0.000    0.000    0.001    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\io\formats\format.py:582(_calc_max_cols_fitted)
       49    0.000    0.000    0.000    0.000 <frozen os>:742(check_str)
        8    0.000    0.000    0.128    0.016 C:\Program Files\Python311\Lib\reprlib.py:143(repr_instance)
      140    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\numpy\core\fromnumeric.py:2416(_all_dispatcher)
        6    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\asyncio\futures.py:311(_set_result_unless_cancelled)
        6    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\asyncio\base_events.py:709(call_later)
        8    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\io\formats\console.py:54(in_interactive_session)
        2    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\numpy\lib\function_base.py:5173(delete)
       10    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:6323(_maybe_downcast_for_indexing)
       89    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\numpy\core\_dtype.py:24(_kind_name)
       46    0.000    0.000    0.001    0.000 C:\Program Files\Python311\Lib\re\__init__.py:225(compile)
       32    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\io\formats\format.py:510(has_column_names)
        4    0.000    0.000    0.001    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexing.py:1005(_getitem_tuple_same_dim)
        1    0.000    0.000    0.000    0.000 {method 'read' of '_io.BufferedReader' objects}
        8    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\io\formats\console.py:9(get_console_size)
       28    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\dtypes\common.py:1316(is_ea_or_datetimelike_dtype)
        2    0.000    0.000    0.001    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:3602(difference)
        2    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:6915(delete)
        6    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\asyncio\base_events.py:733(call_at)
        5    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\array_algos\take.py:287(_get_take_nd_function_cached)
       42    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\managers.py:2176(_grouping_func)
        2    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\reshape\concat.py:403(__init__)
       24    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\generic.py:591(_get_block_manager_axis)
        3    0.000    0.000    0.000    0.000 {method 'WSARecv' of '_overlapped.Overlapped' objects}
        2    0.000    0.000    0.001    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\range.py:790(_difference)
       18    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\numpy\core\_asarray.py:108(<setcomp>)
        3    0.000    0.000    1.592    0.531 C:\Program Files\Python311\Lib\asyncio\base_events.py:617(run_until_complete)
       68    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\nanops.py:209(_maybe_get_mask)
        4    0.000    0.000    0.001    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\series.py:1085(__getitem__)
       68    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\base.py:159(_freeze)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\re\_compiler.py:571(_code)
      160    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\series.py:1470(_clear_item_cache)
        6    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\asyncio\base_events.py:425(create_future)
        2    0.000    0.000    0.002    0.001 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\io\formats\format.py:660(_truncate_horizontally)
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\asyncio\windows_events.py:458(recv)
       14    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\numpy\core\numerictypes.py:357(issubdtype)
        9    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\blocks.py:225(_consolidate_key)
        1    0.000    0.000    0.001    0.001 C:\Program Files\Python311\Lib\socket.py:616(socketpair)
       14    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:591(_ensure_array)
        6    0.000    0.000    0.002    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:6161(get_indexer_for)
       16    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\warnings.py:165(simplefilter)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\asyncio\proactor_events.py:684(close)
        6    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\dtypes\inference.py:404(is_dataclass)
        3    0.000    0.000    0.000    0.000 {method 'argsort' of 'numpy.ndarray' objects}
        8    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\io\formats\console.py:65(check_main)
        2    0.000    0.000    0.001    0.001 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\reshape\concat.py:157(concat)
      102    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\contextlib.py:434(__exit__)
       24    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\io\formats\format.py:490(is_truncated)
       10    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:3993(_check_indexing_method)
        8    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\algorithms.py:1131(take)
        2    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\managers.py:1795(concat_horizontal)
        2    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\reshape\concat.py:492(_clean_keys_and_objs)
        2    0.000    0.000    0.001    0.001 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\managers.py:2258(_consolidate)
        2    0.000    0.000    0.128    0.064 C:\Program Files\Python311\Lib\asyncio\base_tasks.py:9(_task_repr_info)
       25    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\blocks.py:214(is_extension)
        8    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\io\formats\format.py:612(_adjust_max_rows)
       84    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\compat\numpy\function.py:64(__call__)
        4    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\managers.py:318(apply)
      119    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        4    0.000    0.000    0.001    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\series.py:1210(_get_value)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\asyncio\tasks.py:718(gather)
        4    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\common.py:264(index_labels_to_array)
        9    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\asyncio\tasks.py:652(_ensure_future)
       16    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\dtypes\base.py:549(find)
       26    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:791(is_)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1007(get_code)
        1    0.000    0.000    1.720    1.720 C:\Program Files\Python311\Lib\asyncio\runners.py:86(run)
        8    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\_config\config.py:479(__enter__)
      134    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\base.py:363(ndim)
       14    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:6414(_is_comparable_dtype)
        2    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\dtypes\concat.py:52(concat_compat)
       56    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\dtypes\common.py:1107(<lambda>)
        2    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\range.py:636(_intersection)
        4    0.000    0.000    0.001    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexing.py:1757(_get_slice_axis)
        8    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\contextlib.py:104(__init__)
       28    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\numpy\core\numerictypes.py:283(issubclass_)
       52    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\asyncio\base_events.py:517(_check_closed)
       16    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\io\formats\format.py:1041(_get_buffer)
        6    0.000    0.000    0.000    0.000 {built-in method _heapq.heappop}
        4    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:5421(_getitem_slice)
       32    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\generic.py:666(_info_axis)
       16    0.000    0.000    0.003    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexing.py:1697(_get_list_axis)
       25    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\blocks.py:219(_can_consolidate)
       14    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:7722(_unpack_nested_dtype)
        8    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\_config\config.py:471(__init__)
        3    0.000    0.000    1.592    0.531 C:\Program Files\Python311\Lib\asyncio\windows_events.py:317(run_forever)
        6    0.000    0.000    0.022    0.004 C:\Program Files\Python311\Lib\encodings\cp1252.py:22(decode)
        4    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\re\_compiler.py:241(_optimize_charset)
       14    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:609(_dtype_to_subclass)
       20    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:1045(astype)
       14    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\range.py:1009(__getitem__)
       12    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\ops\common.py:103(_maybe_match_name)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1604(find_spec)
      106    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\range.py:376(dtype)
        2    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\dtypes\cast.py:1433(find_common_type)
        1    0.000    0.000    1.722    1.722 C:\Program Files\Python311\Lib\asyncio\runners.py:160(run)
       24    0.000    0.000    0.000    0.000 {method 'fileno' of '_io.TextIOWrapper' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:3449(intersection)
       16    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\managers.py:289(<listcomp>)
       13    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\asyncio\events.py:119(__lt__)
        4    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\managers.py:558(copy)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\re\_compiler.py:509(_compile_info)
        8    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:2744(inferred_type)
        1    0.000    0.000    0.000    0.000 {method 'listen' of '_socket.socket' objects}
       24    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\generic.py:2139(<genexpr>)
       16    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\generic.py:2014(__iter__)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:1165(_find_and_load)
       12    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\generic.py:4373(_set_is_copy)
       62    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\asyncio\base_events.py:1940(get_debug)
        8    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\io\formats\format.py:630(_is_screen_narrow)
       35    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\re\_parser.py:164(__getitem__)
       19    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\numpy\core\shape_base.py:215(_vhstack_dispatcher)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.__build_class__}
       67    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
      8/6    0.000    0.000    0.128    0.021 C:\Program Files\Python311\Lib\enum.py:686(__call__)
        4    0.000    0.000    0.004    0.001 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\series.py:5239(drop)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1054(_find_spec)
       24    0.000    0.000    0.000    0.000 {built-in method math.ceil}
        6    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\asyncio\events.py:103(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\managers.py:2319(_preprocess_slice_or_indexer)
      102    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\contextlib.py:431(__enter__)
        3    0.000    0.000    0.000    0.000 {method 'cancel' of '_overlapped.Overlapped' objects}
       72    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\series.py:659(_constructor)
       42    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\dtypes\common.py:1255(is_1d_only_ea_dtype)
        1    0.000    0.000    0.001    0.001 C:\Program Files\Python311\Lib\asyncio\runners.py:65(close)
        2    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\dtypes\cast.py:1392(np_find_common_type)
       12    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\base.py:74(__len__)
       36    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        6    0.000    0.000    0.008    0.001 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\construction.py:1006(convert_object_array)
       16    0.000    0.000    0.128    0.008 {built-in method builtins.repr}
        8    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\_config\config.py:485(__exit__)
        2    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:6369(_find_common_type_compat)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:1120(_find_and_load_unlocked)
        5    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\asyncio\proactor_events.py:789(_loop_self_reading)
       46    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\range.py:315(step)
     37/9    0.000    0.000    0.000    0.000 <frozen abc>:121(__subclasscheck__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\socket.py:287(accept)
        2    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:1697(_validate_names)
        6    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\blocks.py:324(slice_block_columns)
       10    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\managers.py:1763(is_consolidated)
       12    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\ops\common.py:81(get_op_result_name)
        1    0.000    0.000    0.001    0.001 C:\Program Files\Python311\Lib\asyncio\proactor_events.py:631(__init__)
       19    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\numpy\core\shape_base.py:207(_arrays_for_stack_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:5487(_concat)
        2    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\dtypes\astype.py:56(_astype_nansafe)
        2    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:3664(_difference)
        3    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\dtypes\cast.py:614(_maybe_promote)
        8    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\contextlib.py:287(helper)
        2    0.000    0.000    0.128    0.064 C:\Program Files\Python311\Lib\asyncio\base_futures.py:45(_future_repr_info)
        4    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\series.py:663(_constructor_from_mgr)
       68    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\numpy\core\fromnumeric.py:2974(_prod_dispatcher)
        8    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\generic.py:2081(empty)
        3    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\dtypes\cast.py:606(_maybe_promote_cached)
        8    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\reprlib.py:126(repr_str)
       16    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexing.py:1166(_check_deprecated_callable_usage)
       10    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:773(_view)
       32    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\managers.py:914(__init__)
       10    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\_weakrefset.py:85(add)
       10    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\blocks.py:2788(extend_blocks)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\asyncio\base_events.py:389(__init__)
       10    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:456(_engine_type)
      5/1    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\re\_parser.py:174(getwidth)
        4    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\dtypes\cast.py:879(infer_dtype_from_array)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\re\_parser.py:972(parse)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\asyncio\coroutines.py:50(_format_coroutine)
        6    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\asyncio\events.py:64(cancel)
       16    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        2    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\concat.py:202(_maybe_reindex_columns_na_proxy)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
        4    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\managers.py:1849(from_blocks)
       26    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        8    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\contextlib.py:141(__exit__)
        2    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\dtypes\cast.py:1284(find_result_type)
        4    0.000    0.000    0.128    0.032 C:\Program Files\Python311\Lib\signal.py:24(_int_to_enum)
        2    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\dtypes\astype.py:157(astype_array)
       10    0.000    0.000    0.000    0.000 C:\Program Files\Python311\Lib\_weakrefset.py:39(_remove)
        6    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\blocks.py:790(copy)
       34    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\indexes\base.py:974(dtype)
        3    0.000    0.000    0.000    0.000 C:\Users\arshdeep.singh\AppData\Roaming\Python\Python311\site-packages\pandas\core\internals\blocks.py:2696(new_block_2d)
